bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A,I,C,C,C,C,C,C,C,C,F,F,C,E,E,E,E,E,E,F,F,F
B,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,H,D,D,D,D,D,D,C,C,C,H,H,H,H,H,H,H,H,H,H,H
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,E,E,E,E,E,E,E,E,E,E,E,E,E,F,F,E,E,E,E,E,E
G,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,F
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,I,J,J,J,J,I,I,I,I,I,J,I,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,D,D,D,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,A,A,C
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,G,G,G,G,G,G,G,G,G,G,G,F,G,G,I,I,I,I,I
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E
H,I,I,I,I,I,I,I,I,I,H,H,H,I,H,E,E,I,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,D,D,J,D,D,D,D,D,D,D,D,J,D,D,D,J,J,J,D,D
B,E,E,B,B,E,E,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,I,I,D,D,D,D,D,D,D,D,D,D,D,I,I,I,I,I,I,I,I
E,J,J,E,E,E,E,E,E,D,E,E,D,D,D,D,D,D,D,D,E,D
F,J,E,F,E,F,E,F,E,F,E,F,E,F,F,E,E,F,E,F,E,E
G,H,G,G,G,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F,F,F
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,J,J,J,J,J,H
A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A
C,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E
G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,C
H,E,H,H,H,E,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I
J,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,I,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
C,F,F,F,F,F,C,F,C,C,C,E,F,C,C,F,F,F,C,F,C,F
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,E,E,E,E,D,D,E,J,E,D,D,J,J,J,D,D,D,D,D,D
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,H,H,H,H,H,H,H,H,H,H,H,H,H,E,H,H,H,H,H,E
H,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,D,D,H,H,H,D
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
